x,y,yaw
-9.010040778689039,1.5166733565649553,0.0
-9.035040779061568,1.5166703048070973,0.0
-9.060040779434097,1.5166664901097748,0.0
-9.085040779806626,1.5166634383519169,0.0
-9.110040780179155,1.5166596236545944,0.0
-9.135040780551684,1.516655808957272,0.0
-9.160040780924213,1.5166519942599495,0.0
-9.185040781296742,1.516648179562627,0.0
-9.21004078166927,1.5166443648653045,0.0
-9.2350407820418,1.5166397872285176,0.0
-9.260040782414329,1.516635972531195,0.0
-9.285040782786858,1.5166313948944081,0.0
-9.310040783159387,1.5166268172576212,0.0
-9.335040783531916,1.5166222396208342,0.0
